regime_cluster,baseline_lstm_xonly,naive_ram_lstm,ram_fingan_v1,ram_fingan_v2,ram_fingan_v3,regime_econ_lstm_v4,regime_factor_lstm
1,0.4741619081163701,-0.1308500367950222,0.3023355286742563,1.0201854894252056,0.5381350952284519,0.7992980233664998,1.433366756723365
2,0.2850650985311961,0.3218978579911241,0.2475054381582947,0.3621279430829679,0.3650492531077244,0.1858553711483465,0.3973818198980072
