ticker,date,gross_pnl_bp,net_pnl_bp,turnover,avg_abs_position,threshold,alpha,k,cost_bp
AMZN,2019-10-22,10.116123134339828,10.116123134339828,0.1386562508544817,0.1386562508544817,0.0,1.0,500,0
AMZN,2019-10-23,0.18965955309073523,0.18965955309073523,0.3996803404181839,0.11037294689851537,0.0,1.0,500,0
AMZN,2019-10-24,-16.624999125957377,-16.624999125957377,0.24176850389540977,0.15480829156930573,0.0,1.0,500,0
AMZN,2019-10-25,227.6042606837632,227.6042606837632,0.920636119704633,0.38554421894304014,0.0,1.0,500,0
AMZN,2019-10-28,95.74440807900159,95.74440807900159,1.9476748927942569,0.41708821458009343,0.0,1.0,500,0
AMZN,2019-10-29,6.914334459787903,6.914334459787903,1.2244890820968672,0.26443068481971643,0.0,1.0,500,0
AMZN,2019-10-30,1.4108115394842178,1.4108115394842178,0.008354506460836748,0.03434021745801012,0.0,1.0,500,0
AMZN,2019-10-31,9.666081711562194,9.666081711562194,0.4835067874798482,0.13782497981708705,0.0,1.0,500,0
AMZN,2019-11-01,-2.6280472134431236,-2.6280472134431236,0.48208774820970846,0.11346991310006198,0.0,1.0,500,0
AMZN,2019-11-04,-5.6996390884267365,-5.6996390884267365,0.08472060701239517,0.07086028532112106,0.0,1.0,500,0
AMZN,2019-11-05,1.102728087336776,1.102728087336776,0.2038409231456345,0.14765382616654688,0.0,1.0,500,0
AMZN,2019-11-06,-4.3155994135635165,-4.3155994135635165,0.3056396060042143,0.10903788472064474,0.0,1.0,500,0
AMZN,2019-11-07,3.2664001615227063,3.2664001615227063,0.2563577811254545,0.0984282965816993,0.0,1.0,500,0
AMZN,2019-11-08,-0.20557071939856025,-0.20557071939856025,0.14059387585754318,0.04804053490292404,0.0,1.0,500,0
AMZN,2019-11-11,-1.1696459963490526,-1.1696459963490526,0.07399216595482223,0.015595655007904852,0.0,1.0,500,0
AMZN,2019-11-12,1.1466173947254565,1.1466173947254565,0.29999050910319053,0.08242825113276861,0.0,1.0,500,0
AMZN,2019-11-13,-2.2050761655855897,-2.2050761655855897,0.22841602133776678,0.06474796442741512,0.0,1.0,500,0
AMZN,2019-11-14,-5.118837536656285,-5.118837536656285,0.27324837394941603,0.1488901790111805,0.0,1.0,500,0
AMZN,2019-11-15,-11.773497062847932,-11.773497062847932,0.03033032158831149,0.11592436420887167,0.0,1.0,500,0
AMZN,2019-11-18,1.7876259478450605,1.7876259478450605,0.1891161695087467,0.12833263395235234,0.0,1.0,500,0
AMZN,2019-11-19,-20.642452001213925,-20.642452001213925,0.28435316466077143,0.1863783405779483,0.0,1.0,500,0
AMZN,2019-11-20,13.825669481288006,13.825669481288006,0.3560752988569713,0.17041204062337068,0.0,1.0,500,0
AMZN,2019-11-21,4.773752416846916,4.773752416846916,0.5001672197066984,0.11843694771031205,0.0,1.0,500,0
AMZN,2019-11-22,1.7028824198149994,1.7028824198149994,0.3314870691987066,0.0716175141288164,0.0,1.0,500,0
AMZN,2019-11-25,1.0411315937492718,1.0411315937492718,0.16867965312077315,0.027446027770385767,0.0,1.0,500,0
AMZN,2019-11-26,-14.640640005356676,-14.640640005356676,0.3952497622223858,0.22743591099991986,0.0,1.0,500,0
AMZN,2019-11-27,1.90568366861918,1.90568366861918,0.1964456010908916,0.0709870848336465,0.0,1.0,500,0
AMZN,2019-11-29,1.270053973674594,1.270053973674594,0.4369591687655313,0.11236984088741987,0.0,1.0,500,0
AMZN,2019-12-02,2.8866806088208303,2.8866806088208303,0.21068327468347106,0.07197076458219631,0.0,1.0,500,0
AMZN,2019-12-03,4.279705745972948,4.279705745972948,0.18261382136002688,0.1295335431583955,0.0,1.0,500,0
AMZN,2019-12-04,-5.596109205312162,-5.596109205312162,0.6720045758061718,0.16139343000738504,0.0,1.0,500,0
AMZN,2019-12-05,-11.720963438344477,-11.720963438344477,0.1970162026047353,0.14199230111432662,0.0,1.0,500,0
AMZN,2019-12-06,-2.519059884159043,-2.519059884159043,0.21319895008176898,0.12647940898633192,0.0,1.0,500,0
AMZN,2019-12-09,-0.016833812169720547,-0.016833812169720547,0.0635736566650071,0.023056039569406675,0.0,1.0,500,0
AMZN,2019-12-10,-4.178866541309069,-4.178866541309069,0.16538344809167194,0.10560187625742834,0.0,1.0,500,0
AMZN,2019-12-11,1.9400910757777299,1.9400910757777299,0.24557562513398817,0.10449248263672212,0.0,1.0,500,0
AMZN,2019-12-12,-0.20008699589269996,-0.20008699589269996,0.13417540911909237,0.036281080832868254,0.0,1.0,500,0
AMZN,2019-12-13,5.1955276479462515,5.1955276479462515,0.19708675081059285,0.08001487860824993,0.0,1.0,500,0
AMZN,2019-12-16,-0.5565032336257607,-0.5565032336257607,0.33197491942897134,0.11017396071974661,0.0,1.0,500,0
AMZN,2019-12-17,-8.423404658336642,-8.423404658336642,0.22067089967877368,0.10671221308142342,0.0,1.0,500,0
AMZN,2019-12-18,0.5265087275216072,0.5265087275216072,0.24287371879155586,0.09446990004907314,0.0,1.0,500,0
AMZN,2019-12-19,-0.14130833107084206,-0.14130833107084206,0.22183879827558278,0.10037595360312583,0.0,1.0,500,0
AMZN,2019-12-20,3.553147427011239,3.553147427011239,0.1993591589651898,0.11888212033361895,0.0,1.0,500,0
AMZN,2019-12-23,2.546288597480002,2.546288597480002,0.3742378942430904,0.10360207281304464,0.0,1.0,500,0
AMZN,2019-12-24,0.7082626138431332,0.7082626138431332,0.6008623003079776,0.14652505145670877,0.0,1.0,500,0
AMZN,2019-12-26,-34.66036179642179,-34.66036179642179,0.35653577784318236,0.13586530247114648,0.0,1.0,500,0
AMZN,2019-12-27,-23.011777686419336,-23.011777686419336,1.116349695738894,0.5127913156807573,0.0,1.0,500,0
AMZN,2019-12-30,7.535533088317602,7.535533088317602,0.5665145818860096,0.09633542769798395,0.0,1.0,500,0
AMZN,2019-12-31,-1.5408669093096077,-1.5408669093096077,0.3566534111344589,0.10461208246747546,0.0,1.0,500,0
AMZN,2020-01-02,-17.933596011828865,-17.933596011828865,0.335761930547475,0.15109973124463158,0.0,1.0,500,0
AMZN,2020-01-03,15.46509678952518,15.46509678952518,0.43626313713338705,0.2073299773198073,0.0,1.0,500,0
AMZN,2020-01-06,6.941941020028664,6.941941020028664,0.30174943501023405,0.05124640991277067,0.0,1.0,500,0
AMZN,2020-01-07,-8.147645099440709,-8.147645099440709,0.778523060093494,0.25200941546875766,0.0,1.0,500,0
AMZN,2020-01-08,-4.8610659850562685,-4.8610659850562685,0.2809386499171814,0.12690036208804323,0.0,1.0,500,0
AMZN,2020-01-09,14.392467531030757,14.392467531030757,0.35930755281639015,0.16397150816554795,0.0,1.0,500,0
AMZN,2020-01-10,3.527643859803531,3.527643859803531,0.5050908980730288,0.09530942931289504,0.0,1.0,500,0
AMZN,2020-01-13,4.215907557402272,4.215907557402272,0.41396637956604365,0.11248869031274511,0.0,1.0,500,0
AMZN,2020-01-14,-6.964102081864485,-6.964102081864485,0.13753192800434047,0.06142303188503039,0.0,1.0,500,0
AMZN,2020-01-15,17.694501729427582,17.694501729427582,0.48647271073007964,0.1762774977553717,0.0,1.0,500,0
AMZN,2020-01-16,20.68974577490831,20.68974577490831,0.6866123471779848,0.18296253961822626,0.0,1.0,500,0
AMZN,2020-01-17,10.726559965085888,10.726559965085888,0.5970319937826473,0.11550287787058572,0.0,1.0,500,0
AMZN,2020-01-21,-12.362157028408577,-12.362157028408577,0.6950792795578222,0.2051352375755034,0.0,1.0,500,0
AMZN,2020-01-22,5.859950994600518,5.859950994600518,0.6790760926841486,0.2340018897749664,0.0,1.0,500,0
AMZN,2020-01-23,11.776185575090302,11.776185575090302,0.23782385706809867,0.08893567152426236,0.0,1.0,500,0
AMZN,2020-01-24,2.618887996155408,2.618887996155408,0.570653216001031,0.11581168471546073,0.0,1.0,500,0
AMZN,2020-01-27,-1.4589101061709993,-1.4589101061709993,0.12369711241720738,0.040244765713609354,0.0,1.0,500,0
