ticker,date,gross_pnl_bp,net_pnl_bp,turnover,avg_abs_position,threshold,alpha,k,cost_bp
AMZN,2019-10-22,2.023224626867966,1.967762126526173,0.027731250170896338,0.027731250170896338,0.0,0.2,500,2
AMZN,2019-10-23,0.6541119847269452,0.5586943266413738,0.04770882904278572,0.014955288812943921,0.0,0.2,500,2
AMZN,2019-10-24,-3.849131264467376,-3.974262309505499,0.06256552251906157,0.02967724653118261,0.0,0.2,500,2
AMZN,2019-10-25,38.45103693797077,38.122374902116626,0.16433101792707483,0.05688218308889049,0.0,0.2,500,2
AMZN,2019-10-28,3.3615134931182364,2.9751676415403256,0.19317292578895523,0.08033606600109133,0.0,0.2,500,2
AMZN,2019-10-29,3.0473717726385683,2.7998521201075977,0.1237598262654854,0.1226204323981568,0.0,0.2,500,2
AMZN,2019-10-30,-1.7737740186538762,-1.87489719507869,0.05056158821240688,0.06678295896680367,0.0,0.2,500,2
AMZN,2019-10-31,-0.6464637197597638,-0.7659057557164155,0.059721017978325984,0.05971999829402499,0.0,0.2,500,2
AMZN,2019-11-01,-1.1947233983161372,-1.2776088196829836,0.04144271068342306,0.06854469055779558,0.0,0.2,500,2
AMZN,2019-11-04,-4.406651200285865,-4.441022164659401,0.017185482186767798,0.06260065611160115,0.0,0.2,500,2
AMZN,2019-11-05,2.9304394423444897,2.8751489912202484,0.027645225562121067,0.09469888837270432,0.0,0.2,500,2
AMZN,2019-11-06,1.3585016210307876,1.2148088148808474,0.07184640307497014,0.03465492142929557,0.0,0.2,500,2
AMZN,2019-11-07,0.21945730267692368,0.12821417018396852,0.045621566246477584,0.007185164088744134,0.0,0.2,500,2
AMZN,2019-11-08,0.04410701024276612,0.0030770956595302865,0.020514957291617918,0.007824700731996526,0.0,0.2,500,2
AMZN,2019-11-11,-0.9071404550718861,-0.9106450639448758,0.0017523044364948174,0.014724084051291162,0.0,0.2,500,2
AMZN,2019-11-12,1.480229332003685,1.4031259161640897,0.03855170791979771,0.03784830857026972,0.0,0.2,500,2
AMZN,2019-11-13,-0.8177935415779322,-0.88091341510613,0.031559936764098934,0.005847809210649375,0.0,0.2,500,2
AMZN,2019-11-14,-1.7605751547181843,-1.8585305336006814,0.04897768944124846,0.0509348001286836,0.0,0.2,500,2
AMZN,2019-11-15,-7.98680345216569,-8.02922214692434,0.021209347379325616,0.07350566945022047,0.0,0.2,500,2
AMZN,2019-11-18,3.7052532614777403,3.6508329994329323,0.027210131022404035,0.0964292417586719,0.0,0.2,500,2
AMZN,2019-11-19,2.189352027427883,1.9856069215595844,0.10187255293414932,0.02562468519721872,0.0,0.2,500,2
AMZN,2019-11-20,1.9756189315571604,1.8241095979410624,0.07575466680804907,0.027304465693099796,0.0,0.2,500,2
AMZN,2019-11-21,0.6794411355258622,0.575725843899381,0.05185764581324057,0.01609443624757516,0.0,0.2,500,2
AMZN,2019-11-22,0.2411127150732081,0.17818040038852084,0.031466157342343634,0.008685199444129148,0.0,0.2,500,2
AMZN,2019-11-25,-0.21127182702511565,-0.23677312940358175,0.012750651189233048,0.0050146147430453316,0.0,0.2,500,2
AMZN,2019-11-26,-4.1264325448124115,-4.28383405540119,0.07870075529438947,0.07003440041114095,0.0,0.2,500,2
AMZN,2019-11-27,-2.0941143496331294,-2.154057499296158,0.029971574831514386,0.07861041396517635,0.0,0.2,500,2
AMZN,2019-11-29,2.4647216271394745,2.364916313979479,0.049902656579997956,0.07977555219228462,0.0,0.2,500,2
AMZN,2019-12-02,0.8976128103057548,0.8266555612529202,0.03547862452641734,0.0347729465265282,0.0,0.2,500,2
AMZN,2019-12-03,1.675764503654439,1.556979051684443,0.05939272598499808,0.01285817274070889,0.0,0.2,500,2
AMZN,2019-12-04,0.46290000571523815,0.31407707500007165,0.07441146535758325,0.013093703551819325,0.0,0.2,500,2
AMZN,2019-12-05,-4.919736993047481,-5.018213098474881,0.04923805271369978,0.04351619568692708,0.0,0.2,500,2
AMZN,2019-12-06,-1.233310273637806,-1.2914583645752122,0.029074045468703,0.07520955504810853,0.0,0.2,500,2
AMZN,2019-12-09,-1.3107840914554119,-1.3492482338949816,0.019232071219784874,0.06152018200897644,0.0,0.2,500,2
AMZN,2019-12-10,-2.982646297495629,-3.017296782612024,0.017325242558197382,0.0709513911410336,0.0,0.2,500,2
AMZN,2019-12-11,2.1323654096915248,2.0448895751961262,0.043737917247699286,0.06513091958535183,0.0,0.2,500,2
AMZN,2019-12-12,-0.7297295088199518,-0.764715968500425,0.01749322984023661,0.0345049050609768,0.0,0.2,500,2
AMZN,2019-12-13,1.022465031592557,0.9392291111560056,0.041617960218275726,0.018138977671644598,0.0,0.2,500,2
AMZN,2019-12-16,0.33394304915576467,0.25231841037618075,0.04081231938979199,0.028549321940162634,0.0,0.2,500,2
AMZN,2019-12-17,-0.3482425914228519,-0.4524636458109689,0.05211052719405848,0.014625483115863924,0.0,0.2,500,2
AMZN,2019-12-18,1.9417362908889988,1.8524853481601147,0.044625471364442094,0.04608524121304562,0.0,0.2,500,2
