ticker,date,gross_pnl_bp,net_pnl_bp,turnover,avg_abs_position,threshold,alpha,k,cost_bp
AMZN,2019-12-02,0.8514941418248572,0.7721128802471061,0.015876252315550204,0.033869632208595256,0.0,0.1,500,5
AMZN,2019-12-03,0.354492857489952,0.19891168805238219,0.031116233887513958,0.010489509335417316,0.0,0.1,500,5
AMZN,2019-12-04,1.5752644769820532,1.402897794852002,0.03447333642601022,0.0189641156382947,0.0,0.1,500,5
AMZN,2019-12-05,-1.5319597420617255,-1.676333681164751,0.028874787820605104,0.012055755921603649,0.0,0.1,500,5
AMZN,2019-12-06,-0.5546885068418355,-0.6565281679917185,0.020367932229976633,0.034823713951437116,0.0,0.1,500,5
AMZN,2019-12-09,-0.812716453973759,-0.832158220628003,0.003888353330848804,0.03544867036877666,0.0,0.1,500,5
AMZN,2019-12-10,-1.910657519630802,-1.9778192804289545,0.013432352159630498,0.04515629153909112,0.0,0.1,500,5
AMZN,2019-12-11,1.4802826003984375,1.3721028379177131,0.02163595249614486,0.04746431799077509,0.0,0.1,500,5
AMZN,2019-12-12,-0.7252303942660898,-0.7648484394899535,0.00792360904477274,0.03428453293610481,0.0,0.1,500,5
AMZN,2019-12-13,0.42382536008384847,0.31929110380799486,0.020906851255170725,0.02316545387845754,0.0,0.1,500,5
AMZN,2019-12-16,0.20538949518931426,0.1152078066161164,0.01803633771463956,0.029010441003868594,0.0,0.1,500,5
AMZN,2019-12-17,0.9176249988957412,0.7844410652350398,0.0266367867321403,0.013153327213207928,0.0,0.1,500,5
AMZN,2019-12-18,0.5869526254131665,0.4828099004528775,0.020828544992057784,0.01320212944279419,0.0,0.1,500,5
AMZN,2019-12-19,0.1983545580055736,0.09319889130654055,0.021031133339806607,0.005735853573996102,0.0,0.1,500,5
AMZN,2019-12-20,0.728440906744142,0.6063167722790289,0.024424826893022607,0.008970399315017214,0.0,0.1,500,5
AMZN,2019-12-23,0.45227549296572556,0.34097303175748944,0.022260492241647223,0.0034298577256321383,0.0,0.1,500,5
AMZN,2019-12-24,0.6087817826331765,0.44954475450107595,0.03184740562642011,0.01580611038251518,0.0,0.1,500,5
AMZN,2019-12-26,-3.45821204282671,-3.6012081574669375,0.028599222928045474,0.007168799294941831,0.0,0.1,500,5
AMZN,2019-12-27,0.09655777492247841,-0.3661360156382516,0.09253875811214597,0.0963669041761005,0.0,0.1,500,5
AMZN,2019-12-30,4.921339160291004,4.8137248804185875,0.02152285597448339,0.08371349348603879,0.0,0.1,500,5
AMZN,2019-12-31,0.551564843368156,0.37549550507781265,0.035213867658068665,0.053850321993833584,0.0,0.1,500,5
AMZN,2020-01-02,-7.948345128514021,-8.102606872471782,0.030852348791551965,0.05441252923240403,0.0,0.1,500,5
AMZN,2020-01-03,3.4998780269791556,3.2825904632696536,0.04345751274190032,0.07482069371318473,0.0,0.1,500,5
AMZN,2020-01-06,-5.9701163907111585,-6.033356022877945,0.012647926433357354,0.05609433829135467,0.0,0.1,500,5
AMZN,2020-01-07,-3.191336370972393,-3.374956366499849,0.03672399910549132,0.08675141949404674,0.0,0.1,500,5
AMZN,2020-01-08,8.238684720714,8.110090703119887,0.025718803518822497,0.07934716116285948,0.0,0.1,500,5
AMZN,2020-01-09,0.7762452171073331,0.6006563104895126,0.035117781323564086,0.0508881102144821,0.0,0.1,500,5
AMZN,2020-01-10,1.4654799118025337,1.3597942235058353,0.021137137659339673,0.03626939430225151,0.0,0.1,500,5
AMZN,2020-01-13,-0.14192607873616653,-0.2636911401346595,0.024353012279698587,0.02080909703072386,0.0,0.1,500,5
AMZN,2020-01-14,0.9510422823164607,0.8701567698920649,0.01617710248487917,0.011373929296925872,0.0,0.1,500,5
AMZN,2020-01-15,0.7955815881725676,0.6091505849289474,0.03728620064872405,0.008489594836113473,0.0,0.1,500,5
AMZN,2020-01-16,1.2032352613869723,1.0118789937241717,0.038271253532560154,0.010741898721705587,0.0,0.1,500,5
AMZN,2020-01-17,0.03272486676282328,-0.09141161416030119,0.024827296184624897,0.004586511415365632,0.0,0.1,500,5
AMZN,2020-01-21,1.2975500139026277,1.0815763766425799,0.04319472745200957,0.011724301703220521,0.0,0.1,500,5
AMZN,2020-01-22,0.7203182068726821,0.46607963380369066,0.05084771461379829,0.034320854913415924,0.0,0.1,500,5
AMZN,2020-01-23,1.814470183926957,1.7285749125348657,0.01717905427841826,0.03399559650141232,0.0,0.1,500,5
AMZN,2020-01-24,-0.37578761293591123,-0.5019384990160909,0.025230177216035925,0.022940070975036565,0.0,0.1,500,5
AMZN,2020-01-27,0.44093201095011114,0.3778808023094694,0.012610241728128337,0.016501322062968178,0.0,0.1,500,5
AMZN,2020-01-28,-0.014996854270731053,-0.10356358786900793,0.017713346719655375,0.0017989922977984922,0.0,0.1,500,5
AMZN,2020-01-29,-0.4768417089748084,-0.5934087308970629,0.023313404384450915,0.019135987163362185,0.0,0.1,500,5
AMZN,2020-01-30,-2.4045687130370585,-2.5430057229016128,0.027687401972910888,0.03974303465482145,0.0,0.1,500,5
AMZN,2020-01-31,-34.49712402719198,-34.936298327148734,0.08783485999134955,0.09769648116261273,0.0,0.1,500,5
AMZN,2020-02-03,12.384944103024756,12.230478718265182,0.030893076951914872,0.13283471798451363,0.0,0.1,500,5
AMZN,2020-02-04,-3.3342733819751516,-3.5252132880057925,0.03818798120612821,0.08817738468721373,0.0,0.1,500,5
AMZN,2020-02-05,12.277850492517143,12.08847800402863,0.03787449769770211,0.11264646167852604,0.0,0.1,500,5
AMZN,2020-02-06,-4.943626181278775,-5.1873402593808215,0.04874281562040941,0.07773187950619523,0.0,0.1,500,5
AMZN,2020-02-07,-16.407474637610377,-16.557768037193522,0.030058679916629097,0.09188190539407198,0.0,0.1,500,5
AMZN,2020-02-10,-20.862029594819077,-21.133999384977344,0.05439395803165248,0.1404990823481823,0.0,0.1,500,5
AMZN,2020-02-11,0.16666583135177682,-0.007894256527702481,0.034912017575895765,0.1747916686456077,0.0,0.1,500,5
AMZN,2020-02-12,8.424288906060076,8.248760238424957,0.03510573352702376,0.14658256436502118,0.0,0.1,500,5
AMZN,2020-02-13,3.3363338026465446,3.0697523815904737,0.05331628421121411,0.10100534067858274,0.0,0.1,500,5
AMZN,2020-02-14,4.106942756000401,4.036163447941502,0.014155861611779813,0.07812362847134817,0.0,0.1,500,5
AMZN,2020-02-18,-2.744272167970549,-2.952556509553641,0.041656868316618426,0.04300183264619818,0.0,0.1,500,5
AMZN,2020-02-19,-1.6161629722362412,-1.8170449323525864,0.040176392023269045,0.07275704384993331,0.0,0.1,500,5
AMZN,2020-02-20,6.467958170470476,6.4287120517226395,0.007849223749567466,0.07403376411013712,0.0,0.1,500,5
AMZN,2020-02-21,4.853224588622553,4.6786450494631495,0.034915907831880824,0.045553825553029274,0.0,0.1,500,5
AMZN,2020-02-24,2.0063707745347488,1.7776971540936035,0.045734724088229074,0.010672822976040535,0.0,0.1,500,5
AMZN,2020-02-25,0.9812980031811918,0.9001184471155524,0.01623591121312786,0.0057947815260276925,0.0,0.1,500,5
AMZN,2020-02-26,1.607452401195303,1.373811651020516,0.046728150034957436,0.009473361825419038,0.0,0.1,500,5
AMZN,2020-02-27,4.440068845330636,4.092771068628671,0.06945955534039304,0.056434501475444016,0.0,0.1,500,5
AMZN,2020-02-28,-0.32337920440123336,-0.5010862386182384,0.03554140684340101,0.02512286826121831,0.0,0.1,500,5
AMZN,2020-03-02,0.6758340474658082,0.20833897435863413,0.09349901462143481,0.08970895294575384,0.0,0.1,500,5
AMZN,2020-03-03,2.1015050248623792,1.8003899816014126,0.06022300865219321,0.1242269271434501,0.0,0.1,500,5
AMZN,2020-03-04,-0.049999898274536214,-0.2787418122684624,0.04574838279878535,0.12275665918132413,0.0,0.1,500,5
AMZN,2020-03-05,-15.385303637836937,-15.514403323509269,0.025819937134466453,0.12935490024434096,0.0,0.1,500,5
AMZN,2020-03-06,-5.7653985081650845,-6.009116077037156,0.048743513774414216,0.17928511652474516,0.0,0.1,500,5
AMZN,2020-03-09,-19.09206934685987,-19.323053540905825,0.04619683880919101,0.1864076655910505,0.0,0.1,500,5
AMZN,2020-03-10,9.463749852155367,9.41906241082853,0.008937488265367416,0.20446059305011208,0.0,0.1,500,5
AMZN,2020-03-11,-45.362869116877086,-45.779845542493035,0.08339528512318922,0.25436813334074576,0.0,0.1,500,5
AMZN,2020-03-12,-74.94491933373693,-75.3222412005298,0.07546437335857498,0.3382600711954087,0.0,0.1,500,5
AMZN,2020-03-13,-3.3516759840791543,-3.723335449811678,0.07433189314650501,0.32180397747297396,0.0,0.1,500,5
AMZN,2020-03-16,-318.9787839860652,-319.6313591860713,0.13051504000121883,0.39148227335183094,0.0,0.1,500,5
AMZN,2020-03-17,-145.87496755455044,-146.4132332151307,0.10765313211605537,0.5055891228093475,0.0,0.1,500,5
AMZN,2020-03-18,-428.08777942356164,-428.5327642005195,0.08899695539157515,0.5989442015628081,0.0,0.1,500,5
AMZN,2020-03-19,53.92350193074665,53.571880208193136,0.07032434451070402,0.6738997537548019,0.0,0.1,500,5
AMZN,2020-03-20,-65.19658747714475,-66.00006789136613,0.1606960828442786,0.5910156660774157,0.0,0.1,500,5
AMZN,2020-03-23,-172.8213796233157,-173.3023404695447,0.09619216924580254,0.5365706134831781,0.0,0.1,500,5
AMZN,2020-03-24,349.52774304774704,348.7848931687011,0.1485699758091909,0.5076993709663162,0.0,0.1,500,5
AMZN,2020-03-25,141.53798854809196,140.53178318378392,0.20124107286161402,0.29981891079404266,0.0,0.1,500,5
AMZN,2020-03-26,7.2666041354397946,6.7613864229658995,0.10104354249477895,0.16914308879684137,0.0,0.1,500,5
AMZN,2020-03-27,-0.3280464439010444,-0.9389358598133768,0.12217788318246611,0.23603892787532854,0.0,0.1,500,5
AMZN,2020-03-30,-27.390804408966666,-27.753494162485513,0.07253795070376917,0.22134070945602635,0.0,0.1,500,5
AMZN,2020-03-31,-38.05745038766124,-38.558186948385,0.10014731214475231,0.3001462252025876,0.0,0.1,500,5
AMZN,2020-04-01,-75.87141628309558,-76.22257691741638,0.07023212686416036,0.36598140005673513,0.0,0.1,500,5
AMZN,2020-04-02,-7.377488987506492,-7.683841678228397,0.06127053814438077,0.34297257325028785,0.0,0.1,500,5
AMZN,2020-04-03,-37.82954215523827,-37.91277596996971,0.016646762946287974,0.33486284482254275,0.0,0.1,500,5
AMZN,2020-04-06,111.8780531703216,111.33955620030596,0.10769939400312845,0.32626156405413276,0.0,0.1,500,5
AMZN,2020-04-07,41.07966370262621,40.3805140712676,0.13982992627172203,0.18786037860555785,0.0,0.1,500,5
AMZN,2020-04-08,30.306192729432198,29.684036141048548,0.12443131767672977,0.1961492585289069,0.0,0.1,500,5
AMZN,2020-04-09,20.911389408692685,20.448329672355506,0.09261194726743613,0.10341721709505797,0.0,0.1,500,5
AMZN,2020-04-13,-34.854579706774366,-35.0486713530751,0.03881832926014605,0.053719449084201926,0.0,0.1,500,5
AMZN,2020-04-14,-16.901996766237282,-17.41899786287795,0.10340021932813395,0.14209459930062912,0.0,0.1,500,5
AMZN,2020-04-15,-83.12633161437512,-83.85875625640755,0.14648492840648633,0.248298453292277,0.0,0.1,500,5
AMZN,2020-04-16,-117.07774273554398,-117.68282676589303,0.12101680606980986,0.37586787821114076,0.0,0.1,500,5
AMZN,2020-04-17,190.70532334515337,189.99191239259963,0.1426821905107491,0.40541389810867395,0.0,0.1,500,5
AMZN,2020-04-20,-79.78156188542226,-80.2130542308573,0.08629846908700484,0.3196758012467521,0.0,0.1,500,5
AMZN,2020-04-21,22.130491765826974,21.664584892145868,0.09318137473622035,0.3984135709228313,0.0,0.1,500,5
AMZN,2020-04-22,20.308815850741755,19.77313847471678,0.10713547520499489,0.3319174165279243,0.0,0.1,500,5
AMZN,2020-04-23,-42.61529373391554,-42.97984400350993,0.07291005391887806,0.28097188487759284,0.0,0.1,500,5
AMZN,2020-04-24,31.531489823229613,31.305390924991503,0.04521977964762211,0.2658666632094117,0.0,0.1,500,5
AMZN,2020-04-27,64.7393143654557,64.49354343740116,0.0491541856109077,0.1984850133942301,0.0,0.1,500,5
AMZN,2020-04-28,34.87753692391655,34.31858412827152,0.11179055912900634,0.1076766020082637,0.0,0.1,500,5
AMZN,2020-04-29,3.840876631105611,3.4919378169433437,0.06978776283245341,0.03338548474185825,0.0,0.1,500,5
AMZN,2020-04-30,-52.43938726698444,-53.12491625879657,0.13710579836242456,0.1138870226292171,0.0,0.1,500,5
AMZN,2020-05-01,82.29783396155217,81.64558406377554,0.1304499795553242,0.19323379285484954,0.0,0.1,500,5
AMZN,2020-05-04,-8.21285814989714,-8.489726568923466,0.055373683805264876,0.1132116043967633,0.0,0.1,500,5
AMZN,2020-05-05,3.426975795334741,3.222891592207456,0.04081684062545701,0.10566252391648001,0.0,0.1,500,5
AMZN,2020-05-06,-10.662013264805196,-10.745167057243242,0.016630758487608963,0.08062433810879885,0.0,0.1,500,5
AMZN,2020-05-07,10.672948316803325,10.304047679383263,0.07378012748401244,0.12639630097698556,0.0,0.1,500,5
AMZN,2020-05-08,11.545636317090498,11.225943449081393,0.06393857360182069,0.07226395197547486,0.0,0.1,500,5
AMZN,2020-05-11,-11.113445575880618,-11.30972709511389,0.039256303846654544,0.0751446453554199,0.0,0.1,500,5
AMZN,2020-05-12,0.3146792874233397,0.09684877263580782,0.0435661029575064,0.109053620331939,0.0,0.1,500,5
AMZN,2020-05-13,-26.421597388494618,-26.545646914038194,0.024809905108715863,0.11609963716112534,0.0,0.1,500,5
AMZN,2020-05-14,15.232513014221396,14.815507725196593,0.08340105780496075,0.19321920185732844,0.0,0.1,500,5
AMZN,2020-05-15,4.270772773736075,3.974039632607318,0.05934662822575143,0.15219244543141447,0.0,0.1,500,5
AMZN,2020-05-18,38.110714257144785,37.6980621138056,0.08253042866783775,0.09681373922963395,0.0,0.1,500,5
AMZN,2020-05-19,-12.564468615303953,-12.75120403070937,0.03734708308108367,0.09075868626386055,0.0,0.1,500,5
AMZN,2020-05-20,-4.682903622488669,-4.942151904005115,0.051849656303289374,0.1081330090107486,0.0,0.1,500,5
AMZN,2020-05-21,27.666449880791134,27.429388870104656,0.04741220213729519,0.11983795661883406,0.0,0.1,500,5
AMZN,2020-05-22,2.142980103348074,1.8731077067579598,0.053974479318022905,0.06981725283707296,0.0,0.1,500,5
AMZN,2020-05-26,8.756503343183406,8.455870067829425,0.06012665507079608,0.02997177750771427,0.0,0.1,500,5
AMZN,2020-05-27,-1.5279295652701486,-1.7600093531090453,0.04641595756777932,0.018105569172835574,0.0,0.1,500,5
AMZN,2020-05-28,8.498953842961601,8.339110148560117,0.03196873888029728,0.05406797736784171,0.0,0.1,500,5
AMZN,2020-05-29,-1.7627819279729944,-2.2177225034246963,0.09098811509034038,0.013134768785354734,0.0,0.1,500,5
AMZN,2020-06-01,-1.1807705095578986,-1.322275680620189,0.028301034212458026,0.05333598557036563,0.0,0.1,500,5
AMZN,2020-06-02,4.08388986483633,3.950797048073904,0.0266185633524851,0.045049738063887686,0.0,0.1,500,5
AMZN,2020-06-03,1.8479901018963367,1.6948528242242678,0.030627455534413813,0.013288910555908697,0.0,0.1,500,5
AMZN,2020-06-04,0.06599686198672439,-0.10092086495724756,0.03338354538879439,0.013327694639161523,0.0,0.1,500,5
AMZN,2020-06-05,2.9471548505040888,2.6417796937710953,0.06107503134659866,0.04701047443197119,0.0,0.1,500,5
AMZN,2020-06-08,0.11581802125523599,-0.21197979465421626,0.06555956318189046,0.006428341700890853,0.0,0.1,500,5
AMZN,2020-06-09,-9.122672036652459,-9.325245310485071,0.0405146547665226,0.019772850758082803,0.0,0.1,500,5
AMZN,2020-06-10,-36.913718945800596,-37.51907970279415,0.1210721513987122,0.13471522170064676,0.0,0.1,500,5
AMZN,2020-06-11,-40.69120608925264,-41.14856743586653,0.09147226932277952,0.22454105749386888,0.0,0.1,500,5
AMZN,2020-06-12,36.42188428780878,36.089684747132864,0.06643990813518305,0.2360291003862649,0.0,0.1,500,5
AMZN,2020-06-15,2.813485779688868,2.450267850369361,0.0726435858639019,0.19474494653463154,0.0,0.1,500,5
AMZN,2020-06-16,10.266685724449621,9.824552665900857,0.08842661170975255,0.1457695118925934,0.0,0.1,500,5
AMZN,2020-06-17,-18.954833612184856,-19.15915440491182,0.040864158545392965,0.15581509422572715,0.0,0.1,500,5
AMZN,2020-06-18,-14.238401177161787,-14.278888721706673,0.008097508908977535,0.16761779687422798,0.0,0.1,500,5
AMZN,2020-06-19,-19.840485715932914,-20.028623019899854,0.03762746079338805,0.1487991185079899,0.0,0.1,500,5
AMZN,2020-06-22,-11.667576025264879,-11.984651046605522,0.06341500426812866,0.18911593485874034,0.0,0.1,500,5
AMZN,2020-06-23,-13.29792265677995,-13.552804370198885,0.05097634268378734,0.16310908327289683,0.0,0.1,500,5
AMZN,2020-06-24,-21.217428980016397,-21.561689416238856,0.06885208724449218,0.20090298916520782,0.0,0.1,500,5
AMZN,2020-06-25,-11.460473439017134,-11.592430050245964,0.02639132224576593,0.19204980062984944,0.0,0.1,500,5
AMZN,2020-06-26,-0.8316762647306213,-0.9771664283946357,0.02909803273280301,0.18861704460009399,0.0,0.1,500,5
AMZN,2020-06-29,31.643369692280462,31.296573835686928,0.06935917131870625,0.14339611863546908,0.0,0.1,500,5
AMZN,2020-06-30,-14.648057442303829,-14.868366134770596,0.04406173849335378,0.08928853509072013,0.0,0.1,500,5
AMZN,2020-07-01,-36.86873022423015,-37.1314950814169,0.05255297143734963,0.12166264803137894,0.0,0.1,500,5
AMZN,2020-07-02,0.46211570225358045,0.0049598534803623195,0.09143116975464367,0.17975221864557056,0.0,0.1,500,5
AMZN,2020-07-06,-55.19986101838149,-55.274134673917935,0.014854731107287827,0.17314811808099062,0.0,0.1,500,5
AMZN,2020-07-07,8.255604274489258,7.836398701751694,0.08384111454751325,0.24577132733262597,0.0,0.1,500,5
AMZN,2020-07-08,-34.10161585562602,-34.320972880295656,0.04387140493392769,0.2122425692233592,0.0,0.1,500,5
AMZN,2020-07-09,-82.09728820486303,-82.26986035919705,0.03451443086680553,0.24091994176312875,0.0,0.1,500,5
AMZN,2020-07-10,18.545465657561675,18.222596961984856,0.06457373911536374,0.29788167286513073,0.0,0.1,500,5
AMZN,2020-07-13,45.50910580492797,45.236421148387905,0.05453693130801096,0.25017726650537825,0.0,0.1,500,5
AMZN,2020-07-14,27.74001615592708,27.317765421718434,0.08445014684172858,0.18077387564202296,0.0,0.1,500,5
AMZN,2020-07-15,40.21483731761302,39.81183780025918,0.0805999034707672,0.10753455563503773,0.0,0.1,500,5
AMZN,2020-07-16,1.0006852656156613,0.6769286265822849,0.06475132780667528,0.0344850732118548,0.0,0.1,500,5
AMZN,2020-07-17,1.2849182307791427,1.2000977163932531,0.0169641028771779,0.021280483513224105,0.0,0.1,500,5
AMZN,2020-07-20,-15.629877564770037,-15.917653437029513,0.05755517445189468,0.01910485995684108,0.0,0.1,500,5
AMZN,2020-07-21,30.058443606247902,29.4963608524184,0.11241655076590033,0.1333385668478898,0.0,0.1,500,5
AMZN,2020-07-22,18.202697422473655,17.89936573287871,0.060666337918989496,0.09349964859115514,0.0,0.1,500,5
AMZN,2020-07-23,7.917249840548266,7.664893274574736,0.050471313194705894,0.04148926314817501,0.0,0.1,500,5
AMZN,2020-07-24,4.714284984975541,4.413200383010938,0.06021692039292055,0.013329818373716756,0.0,0.1,500,5
AMZN,2020-07-27,-0.927918103451733,-1.3917632766488999,0.09276903463943333,0.04768250280178324,0.0,0.1,500,5
AMZN,2020-07-28,4.658422748340776,4.534935780135178,0.024697393641119524,0.05238087447839987,0.0,0.1,500,5
AMZN,2020-07-29,-0.04386010241928773,-0.2170902944990737,0.034646038415957175,0.03340027953748533,0.0,0.1,500,5
AMZN,2020-07-30,-1.6578435295594545,-1.745394050363585,0.017510104160826073,0.023375632516993435,0.0,0.1,500,5
AMZN,2020-07-31,1.140605676440483,0.6040167683742723,0.10731778161324204,0.08864065766498741,0.0,0.1,500,5
AMZN,2020-08-03,14.915626134118664,14.718048927262444,0.03951544137124381,0.09876688319504448,0.0,0.1,500,5
AMZN,2020-08-04,-0.2017600928842399,-0.4249640334370758,0.04464078811056716,0.06105146428897243,0.0,0.1,500,5
AMZN,2020-08-05,-2.854820074128038,-2.9487986020593056,0.018795705586253507,0.04661835558129775,0.0,0.1,500,5
AMZN,2020-08-06,-0.9492370423781946,-1.1344719224909012,0.03704697602254131,0.07110139974772664,0.0,0.1,500,5
AMZN,2020-08-07,11.860553414608937,11.814089476734948,0.0092927875747979,0.0647682005080355,0.0,0.1,500,5
AMZN,2020-08-10,2.399286569902437,2.1530645680634906,0.04924440036778926,0.01787281523923904,0.0,0.1,500,5
AMZN,2020-08-11,-3.9547443508328275,-4.223840371463821,0.053819204126198526,0.029353621790946603,0.0,0.1,500,5
AMZN,2020-08-12,7.8525065460541095,7.7645960743207425,0.017582094346673224,0.056033585615364506,0.0,0.1,500,5
AMZN,2020-08-13,2.3259232174793656,1.9313190277596404,0.078920837943945,0.01565969953370667,0.0,0.1,500,5
AMZN,2020-08-14,2.052328190246087,1.8520010162469789,0.04006543479982164,0.01114761946783564,0.0,0.1,500,5
AMZN,2020-08-17,0.0023162998346549957,-0.10713375684873457,0.021890011336677912,0.0004308793830687469,0.0,0.1,500,5
AMZN,2020-08-18,-3.598789226429549,-3.7516678109404102,0.030575716902172242,0.011187871326413818,0.0,0.1,500,5
AMZN,2020-08-19,9.09485147923723,8.587638744544423,0.10144254693856154,0.07931347061640168,0.0,0.1,500,5
AMZN,2020-08-20,-7.084311081613297,-7.231629430944746,0.02946366986628978,0.053154230467767224,0.0,0.1,500,5
AMZN,2020-08-21,7.311492639400513,7.152352254719678,0.03182807693616712,0.08365495976551526,0.0,0.1,500,5
AMZN,2020-08-24,4.3580826804725135,4.217885539155856,0.028039428263331445,0.05410475050294089,0.0,0.1,500,5
AMZN,2020-08-25,0.26950160119298894,0.054195566211550084,0.04306120699628776,0.019747886845883404,0.0,0.1,500,5
AMZN,2020-08-26,-10.09777024356931,-10.322558215997772,0.044957594485692524,0.05469643377051242,0.0,0.1,500,5
AMZN,2020-08-27,6.608734941181105,6.306962874163845,0.06035441340345181,0.09993096348833085,0.0,0.1,500,5
AMZN,2020-08-28,4.336863209816474,4.210305492095854,0.025311543544123946,0.07127343749920961,0.0,0.1,500,5
AMZN,2020-08-31,-8.856710030522185,-9.006706693256223,0.02999933254680786,0.04941723962614751,0.0,0.1,500,5
AMZN,2020-09-01,-1.424732312010896,-1.7653927609427011,0.06813208978636084,0.10670994238130614,0.0,0.1,500,5
AMZN,2020-09-02,6.310551369545678,6.074897759393771,0.04713072203038135,0.10129833401610497,0.0,0.1,500,5
AMZN,2020-09-03,10.624001632936507,10.327503245466383,0.05929967749402491,0.06511938539318415,0.0,0.1,500,5
AMZN,2020-09-04,5.521849711487623,5.249319063142195,0.05450612966908563,0.016062849569337623,0.0,0.1,500,5
AMZN,2020-09-08,6.806679604393192,6.438036042126562,0.07372871245332598,0.023489110515837706,0.0,0.1,500,5
AMZN,2020-09-09,3.5984499576358577,3.450475187673825,0.029594953992406553,0.02162793626806626,0.0,0.1,500,5
AMZN,2020-09-10,12.294321229162797,11.89551565901513,0.07976111402953334,0.051579886487368595,0.0,0.1,500,5
AMZN,2020-09-11,8.505662740473522,8.247661261855987,0.051600295723507085,0.03417311771022548,0.0,0.1,500,5
AMZN,2020-09-14,5.558845740269039,5.215577332750714,0.06865368150366494,0.013396281701004806,0.0,0.1,500,5
AMZN,2020-09-15,0.22450330200434127,-0.06404189163570528,0.05770903872800931,0.010066051741005088,0.0,0.1,500,5
AMZN,2020-09-16,7.718312747822016,7.568870273659279,0.029888494832547463,0.030347840275442975,0.0,0.1,500,5
AMZN,2020-09-17,-0.28759134821059584,-0.5665660650055884,0.055794943358998525,0.010225479770002191,0.0,0.1,500,5
AMZN,2020-09-18,0.5722678853440328,0.45438184643179524,0.023577207782447523,0.014924295791827746,0.0,0.1,500,5
AMZN,2020-09-21,2.5644677868583745,2.4219089437461134,0.02851176862245216,0.018211804798194026,0.0,0.1,500,5
AMZN,2020-09-22,-22.267287327842073,-22.80348567243467,0.10723966891852002,0.06645492110887259,0.0,0.1,500,5
