ticker,date,gross_pnl_bp,net_pnl_bp,turnover,avg_abs_position,threshold,alpha,k,cost_bp
AMZN,2020-01-03,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-06,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-07,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-08,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-09,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-10,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-13,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-14,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-15,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-16,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-17,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-21,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-22,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-23,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-24,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-27,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-28,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-29,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-30,0.0,0.0,0.0,0.0,0.003,0.2,50,10
AMZN,2020-01-31,1.049284837245935,0.7353655180162478,0.031391931922968706,0.015695965961484353,0.003,0.2,50,10
AMZN,2020-02-03,2.1071515947858117,1.9941406398631243,0.01130109549226873,0.022602190984537474,0.003,0.2,50,10
AMZN,2020-02-04,-0.5039560011251003,-0.5762830122756202,0.00723270111505199,0.014465402230103985,0.003,0.2,50,10
AMZN,2020-02-05,0.7320297631463311,0.6857404760099983,0.004628928713633275,0.00925785742726655,0.003,0.2,50,10
AMZN,2020-02-06,-0.3630808372198301,-0.3927059809870831,0.002962514376725296,0.005925028753450592,0.003,0.2,50,10
AMZN,2020-02-07,-0.6251130841637702,-0.6440731761748121,0.0018960092011041894,0.0037920184022083793,0.003,0.2,50,10
AMZN,2020-02-10,-0.33609379798487765,-0.3482282568719445,0.0012134458887066812,0.002426891777413363,0.003,0.2,50,10
AMZN,2020-02-11,-0.014047968111474442,-0.021814021799197197,0.0007766053687722758,0.0015532107375445525,0.003,0.2,50,10
AMZN,2020-02-12,0.05061303565095083,0.045642761290808256,0.0004970274360142569,0.0009940548720285137,0.003,0.2,50,10
AMZN,2020-02-13,0.02101360723716616,0.017832631646674917,0.0003180975590491243,0.0006361951180982488,0.003,0.2,50,10
AMZN,2020-02-14,0.019119724580028565,0.017083900202114165,0.0002035824377914396,0.00040716487558287927,0.003,0.2,50,10
AMZN,2020-02-18,-0.020792537346712162,-0.022095464948577375,0.00013029276018652135,0.00026058552037304275,0.003,0.2,50,10
AMZN,2020-02-19,-0.004104084617795801,-0.004937958282989537,8.338736651937367e-05,0.00016677473303874736,0.003,0.2,50,10
AMZN,2020-02-20,0.007364052007459986,0.0068303728617359945,5.3367914572399156e-05,0.00010673582914479831,0.003,0.2,50,10
AMZN,2020-02-21,0.00709516901472201,0.006753614361458655,3.4155465326335455e-05,6.831093065267094e-05,0.003,0.2,50,10
AMZN,2020-02-24,0.0038629499892145263,0.0036443550111259796,2.1859497808854694e-05,4.37189956177094e-05,0.003,0.2,50,10
AMZN,2020-02-25,-0.0021528577898299603,-0.00229275857580663,1.3990078597667003e-05,2.7980157195334023e-05,0.003,0.2,50,10
AMZN,2020-02-26,-0.0015314319466126008,-0.0016209684496376695,8.953650302506886e-06,1.7907300605013778e-05,0.003,0.2,50,10
AMZN,2020-02-27,0.0008840195206554174,0.0008267161587193733,5.730336193604408e-06,1.146067238720882e-05,0.003,0.2,50,10
AMZN,2020-02-28,-0.0003249374473271973,-0.0003616115989662655,3.6674151639068215e-06,7.334830327813645e-06,0.003,0.2,50,10
AMZN,2020-03-02,-0.0002107415051435963,-0.00023421296219259998,2.347145704900366e-06,4.694291409800734e-06,0.003,0.2,50,10
AMZN,2020-03-03,-8.600565762870819e-05,-0.00010102739014007057,1.5021732511362345e-06,3.0043465022724694e-06,0.003,0.2,50,10
AMZN,2020-03-04,-2.4476383615535687e-05,-3.4090292422807594e-05,9.613908807271902e-07,1.9227817614543805e-06,0.003,0.2,50,10
AMZN,2020-03-05,-0.00013128122482868482,-0.00013743412646533882,6.152901636654016e-07,1.2305803273308037e-06,0.003,0.2,50,10
AMZN,2020-03-06,-3.3496431698237066e-05,-3.7434288745695635e-05,3.9378570474585705e-07,7.875714094917145e-07,0.003,0.2,50,10
AMZN,2020-03-09,-5.756381085850929e-05,-6.008403936888278e-05,2.520228510373486e-07,5.040457020746972e-07,0.003,0.2,50,10
AMZN,2020-03-10,9.97266977073572e-06,8.35972352409669e-06,1.6129462466390313e-07,3.2258924932780626e-07,0.003,0.2,50,10
AMZN,2020-03-11,-3.3331205332269405,-3.7297008659681654,0.0396580332741225,0.01982921735926083,0.003,0.2,50,10
AMZN,2020-03-12,-7.534837382120052,-7.677606921278251,0.01427695391581997,0.028553907831639937,0.003,0.2,50,10
AMZN,2020-03-13,-0.1221889351462142,-0.21356144020746215,0.009137250506124777,0.01827450101224956,0.003,0.2,50,10
AMZN,2020-03-16,-67.81644509546993,-68.72671136444855,0.09102662689786241,0.07930816433869062,0.003,0.2,50,10
AMZN,2020-03-17,-42.191642104694196,-42.736266054773274,0.05446239500790773,0.1499438519249807,0.003,0.2,50,10
AMZN,2020-03-18,-167.16639332052796,-168.19352220030035,0.10271288797723938,0.23270156891134033,0.003,0.2,50,10
AMZN,2020-03-19,17.108714252223862,17.032924421295043,0.0075789830928822965,0.26554142518389057,0.003,0.2,50,10
AMZN,2020-03-20,-24.164692804493036,-24.71916551543373,0.05544727109406927,0.21208982381434302,0.003,0.2,50,10
AMZN,2020-03-23,-46.02810886111454,-46.79662041799231,0.07685115568777723,0.15370231137555448,0.003,0.2,50,10
AMZN,2020-03-24,91.38559363681307,90.97891702338983,0.04066766134232408,0.13296895359044605,0.003,0.2,50,10
AMZN,2020-03-25,39.846104060465365,39.420603408975936,0.04255006514894272,0.08510013029788549,0.003,0.2,50,10
AMZN,2020-03-26,2.3428755563375296,2.0705551393842963,0.027232041695323353,0.05446408339064672,0.003,0.2,50,10
AMZN,2020-03-27,3.252589706085497,2.7429490229672373,0.05096406831182594,0.05937079715453761,0.003,0.2,50,10
AMZN,2020-03-30,-7.083082273820391,-7.371123959853006,0.028804168603261508,0.05760833720652303,0.003,0.2,50,10
AMZN,2020-03-31,-5.029792264450456,-5.21413894351133,0.018434667906087367,0.03686933581217475,0.003,0.2,50,10
AMZN,2020-04-01,-3.9936239422761606,-4.422898688917657,0.042927474664149756,0.04440465739298362,0.003,0.2,50,10
AMZN,2020-04-02,-1.1077338692279548,-1.3330619027782695,0.022532803355031467,0.04506560671006293,0.003,0.2,50,10
AMZN,2020-04-03,-3.001924285532589,-3.14613422700479,0.014420994147220138,0.02884198829444028,0.003,0.2,50,10
AMZN,2020-04-06,6.310996564665343,6.218702202123135,0.009229436254220888,0.018458872508441783,0.003,0.2,50,10
AMZN,2020-04-07,1.7494047518611335,1.6903363598341197,0.005906839202701368,0.011813678405402742,0.003,0.2,50,10
AMZN,2020-04-08,1.1688485551627568,1.131044784265468,0.003780377089728877,0.007560754179457756,0.003,0.2,50,10
AMZN,2020-04-09,0.9209158184299299,0.896721405055665,0.0024194413374264813,0.004838882674852964,0.003,0.2,50,10
AMZN,2020-04-13,-1.6746288565863636,-1.690113281145893,0.0015484424559529487,0.0030968849119058974,0.003,0.2,50,10
AMZN,2020-04-14,-3.778431387546792,-4.243226075336721,0.04647946877899295,0.036924191525515314,0.003,0.2,50,10
AMZN,2020-04-15,-16.961348105093016,-17.335130146341207,0.03737820412481914,0.05264978077729124,0.003,0.2,50,10
AMZN,2020-04-16,-19.83089661523185,-20.243179588909705,0.041228297367785154,0.06602107687736636,0.003,0.2,50,10
AMZN,2020-04-17,19.81259002549332,19.60132257948575,0.02112674460075723,0.04225348920151448,0.003,0.2,50,10
AMZN,2020-04-20,-7.1416221363519234,-7.276833301796771,0.01352111654448463,0.02704223308896927,0.003,0.2,50,10
AMZN,2020-04-21,10.930550109217311,10.499547713706797,0.043100239551051384,0.038376398141995456,0.003,0.2,50,10
AMZN,2020-04-22,2.395058829789407,2.1879768798748014,0.020708194991460593,0.0414163899829212,0.003,0.2,50,10
AMZN,2020-04-23,-4.2315990323864,-4.364131480331748,0.013253244794534779,0.02650648958906957,0.003,0.2,50,10
AMZN,2020-04-24,1.9705451519914368,1.8857243853064143,0.00848207666850226,0.016964153337004528,0.003,0.2,50,10
AMZN,2020-04-27,3.086837392153714,3.0325521014752996,0.005428529067841447,0.010857058135682898,0.003,0.2,50,10
AMZN,2020-04-28,2.1852183699693537,2.150475783935168,0.003474258603418527,0.006948517206837056,0.003,0.2,50,10
AMZN,2020-04-29,-0.005015941897583698,-0.02725119695946232,0.0022235255061878578,0.0044470510123757155,0.003,0.2,50,10
AMZN,2020-04-30,-1.3858578698282373,-1.4000884330678396,0.0014230563239602287,0.002846112647920458,0.003,0.2,50,10
AMZN,2020-05-01,0.7670214267212242,0.7579138662478787,0.0009107560473345466,0.0018215120946690937,0.003,0.2,50,10
AMZN,2020-05-04,-0.07926889383754444,-0.08509773254048554,0.00058288387029411,0.00116576774058822,0.003,0.2,50,10
AMZN,2020-05-05,0.023662667854978014,0.01993221108509571,0.00037304567698823025,0.0007460913539764608,0.003,0.2,50,10
AMZN,2020-05-06,-0.05998963056065516,-0.06237712289337984,0.00023874923327246744,0.000477498466544935,0.003,0.2,50,10
AMZN,2020-05-07,0.025187184364266618,0.023659189271322826,0.0001527995092943792,0.0003055990185887584,0.003,0.2,50,10
AMZN,2020-05-08,0.029431499807130786,0.028453582947646758,9.779168594840269e-05,0.00019558337189680538,0.003,0.2,50,10
AMZN,2020-05-11,-0.017983353632889592,-0.01860922042295937,6.258667900697772e-05,0.00012517335801395544,0.003,0.2,50,10
AMZN,2020-05-12,0.000349330863980249,-5.122388166440856e-05,4.0055474564465736e-05,8.01109491289315e-05,0.003,0.2,50,10
AMZN,2020-05-13,-0.010674361358342734,-0.010930716395555314,2.5635503721258072e-05,5.1271007442516165e-05,0.003,0.2,50,10
AMZN,2020-05-14,0.0010706730378569201,0.000906605814040869,1.640672238160517e-05,3.281344476321035e-05,0.003,0.2,50,10
AMZN,2020-05-15,0.0005510937288976422,0.00044609070565536916,1.050030232422731e-05,2.1000604648454626e-05,0.003,0.2,50,10
AMZN,2020-05-18,0.004497042304565921,0.004429840369690866,6.720193487505481e-06,1.3440386975010963e-05,0.003,0.2,50,10
AMZN,2020-05-19,-0.0010680329060284276,-0.0011110421443484627,4.300923832003507e-06,8.601847664007018e-06,0.003,0.2,50,10
AMZN,2020-05-20,-0.00026811549190193355,-0.00029564140442675605,2.7525912524822452e-06,5.505182504964491e-06,0.003,0.2,50,10
AMZN,2020-05-21,0.0007726533456348119,0.0007550367616189256,1.7616584015886368e-06,3.523316803177275e-06,0.003,0.2,50,10
AMZN,2020-05-22,3.222639021335966e-05,2.0951776443192384e-05,1.1274613770167278e-06,2.254922754033456e-06,0.003,0.2,50,10
AMZN,2020-05-26,0.0003370211807080859,0.00032980542789517883,7.215752812907057e-07,1.4431505625814121e-06,0.003,0.2,50,10
AMZN,2020-05-27,0.00021715127891422338,0.00021253319711396287,4.6180818002605176e-07,9.23616360052104e-07,0.003,0.2,50,10
AMZN,2020-05-28,-2.570704141184802e-05,-2.8662613764014755e-05,2.955572352166732e-07,5.911144704333466e-07,0.003,0.2,50,10
AMZN,2020-05-29,-5.055287882297289e-05,-5.24444451283596e-05,1.891566305386709e-07,3.783132610773418e-07,0.003,0.2,50,10
AMZN,2020-06-01,-5.35317150984987e-06,-6.563773945297363e-06,1.2106024354474937e-07,2.421204870894988e-07,0.003,0.2,50,10
AMZN,2020-06-02,1.3040622086837547e-05,1.226583652815115e-05,7.74785558686396e-08,1.5495711173727924e-07,0.003,0.2,50,10
AMZN,2020-06-03,1.5844858998996553e-05,1.534899624143726e-05,4.958627575592935e-08,9.917255151185874e-08,0.003,0.2,50,10
AMZN,2020-06-04,9.391646044923698e-07,6.218124396544219e-07,3.1735216483794794e-08,6.347043296758959e-08,0.003,0.2,50,10
AMZN,2020-06-05,7.988944242865708e-06,7.78583885736942e-06,2.0310538549628662e-08,4.062107709925735e-08,0.003,0.2,50,10
AMZN,2020-06-08,-3.60601903032936e-07,-4.905893497505595e-07,1.2998744671762353e-08,2.5997489343524705e-08,0.003,0.2,50,10
AMZN,2020-06-09,-5.9966233669485166e-06,-6.079815332847795e-06,8.319196589927904e-09,1.6638393179855816e-08,0.003,0.2,50,10
AMZN,2020-06-10,-2.8778521970313298e-06,-2.9310950552068685e-06,5.32428581755386e-09,1.0648571635107723e-08,0.003,0.2,50,10
AMZN,2020-06-11,-1.416119941014329e-06,-1.4501953702466734e-06,3.4075429232344708e-09,6.815085846468942e-09,0.003,0.2,50,10
AMZN,2020-06-12,6.73090381927855e-07,6.512821072191543e-07,2.1808274708700616e-09,4.361654941740123e-09,0.003,0.2,50,10
AMZN,2020-06-15,-1.263075462026015e-07,-1.4026484201616991e-07,1.3957295813568391e-09,2.791459162713679e-09,0.003,0.2,50,10
AMZN,2020-06-16,1.1628262651713872e-07,1.0734995719645494e-07,8.932669320683773e-10,1.786533864136755e-09,0.003,0.2,50,10
AMZN,2020-06-17,-1.4673087309186902e-07,-1.5244778145710664e-07,5.716908365237614e-10,1.1433816730475235e-09,0.003,0.2,50,10
AMZN,2020-06-18,-6.574110973751294e-08,-6.939993109126502e-08,3.6588213537520745e-10,7.317642707504151e-10,0.003,0.2,50,10
AMZN,2020-06-19,-6.184772732883828e-08,-6.418937299523959e-08,2.341645666401328e-10,4.683291332802657e-10,0.003,0.2,50,10
AMZN,2020-06-22,-2.23656916016073e-08,-2.3864344828104148e-08,1.4986532264968502e-10,2.9973064529937004e-10,0.003,0.2,50,10
AMZN,2020-06-23,-1.548723202592736e-08,-1.6446370090885344e-08,9.59138064957984e-11,1.9182761299159686e-10,0.003,0.2,50,10
AMZN,2020-06-24,-1.5554763160256738e-08,-1.6168611521829847e-08,6.138483615731098e-11,1.2276967231462202e-10,0.003,0.2,50,10
AMZN,2020-06-25,-5.259272998946607e-09,-5.6521359503533974e-09,3.9286295140679034e-11,7.85725902813581e-11,0.003,0.2,50,10
AMZN,2020-06-26,-1.3362780933777811e-09,-1.5877103822781267e-09,2.5143228890034583e-11,5.0286457780069185e-11,0.003,0.2,50,10
AMZN,2020-06-29,7.104709984643081e-09,6.943793319746859e-09,1.6091666489622136e-11,3.2183332979244284e-11,0.003,0.2,50,10
AMZN,2020-06-30,-3.0745228934394713e-09,-3.177509558973053e-09,1.029866655335817e-11,2.0597333106716345e-11,0.003,0.2,50,10
AMZN,2020-07-01,-3.756429555246546e-09,-3.8223410211880384e-09,6.591146594149228e-12,1.3182293188298463e-11,0.003,0.2,50,10
AMZN,2020-07-02,5.846322554475273e-11,1.6279887342197653e-11,4.218333820255508e-12,8.436667640511016e-12,0.003,0.2,50,10
AMZN,2020-07-06,-1.573991112860304e-09,-1.6009884493099392e-09,2.699733644963525e-12,5.3994672899270516e-12,0.003,0.2,50,10
AMZN,2020-07-07,5.180472973901813e-11,3.452643441125156e-11,1.7278295327766562e-12,3.455659065553313e-12,0.003,0.2,50,10
AMZN,2020-07-08,-3.434302760644579e-10,-3.5448838507422853e-10,1.10581090097706e-12,2.211621801954121e-12,0.003,0.2,50,10
AMZN,2020-07-09,-4.4664409575139604e-10,-4.537212855176492e-10,7.077189766253184e-13,1.4154379532506376e-12,0.003,0.2,50,10
AMZN,2020-07-10,4.702159614549467e-11,4.249219469509263e-11,4.529401450402039e-13,9.05880290080408e-13,0.003,0.2,50,10
AMZN,2020-07-13,8.237112259993899e-11,7.947230567168169e-11,2.898816928257306e-13,5.797633856514612e-13,0.003,0.2,50,10
AMZN,2020-07-14,5.3896489445826684e-11,5.204124661174201e-11,1.8552428340846758e-13,3.7104856681693515e-13,0.003,0.2,50,10
AMZN,2020-07-15,9.003457089586584e-11,8.884721548205164e-11,1.1873554138141924e-13,2.374710827628385e-13,0.003,0.2,50,10
AMZN,2020-07-16,1.9511834650729176e-12,1.1912760002318346e-12,7.59907464841083e-14,1.5198149296821666e-13,0.003,0.2,50,10
AMZN,2020-07-17,7.120866205185006e-12,6.634525427686713e-12,4.8634077749829325e-14,9.726815549965867e-14,0.003,0.2,50,10
AMZN,2020-07-20,-3.511814865240928e-11,-3.542940675000819e-11,3.112580975989077e-14,6.225161951978155e-14,0.003,0.2,50,10
AMZN,2020-07-21,4.591379065105427,4.23261582368883,0.03587632414165963,0.026907243106286227,0.003,0.2,50,10
AMZN,2020-07-22,3.2906999114673683,3.2045967335272527,0.00861031779401159,0.017220635588023187,0.003,0.2,50,10
AMZN,2020-07-23,2.208993137643625,2.1538871037619507,0.005510603388167419,0.011021206776334839,0.003,0.2,50,10
AMZN,2020-07-24,-0.1452046209954283,-0.18047248267969973,0.0035267861684271477,0.007053572336854298,0.003,0.2,50,10
AMZN,2020-07-27,-0.49746062167760297,-0.5200320531555367,0.0022571431477933753,0.004514286295586751,0.003,0.2,50,10
AMZN,2020-07-28,0.1992705021019474,0.1848247859560698,0.0014445716145877604,0.002889143229175521,0.003,0.2,50,10
AMZN,2020-07-29,-0.02973823412704922,-0.038983492460410885,0.0009245258333361666,0.0018490516666723332,0.003,0.2,50,10
AMZN,2020-07-30,-0.07390158402686439,-0.07981854936021586,0.0005916965333351465,0.0011833930666702934,0.003,0.2,50,10
AMZN,2020-07-31,5.05111924107879,4.748854033861094,0.030226520721769685,0.015849593824590804,0.003,0.2,50,10
AMZN,2020-08-03,2.8155940660117347,2.7045064767253573,0.011108758928637781,0.02221751785727557,0.003,0.2,50,10
AMZN,2020-08-04,-0.030428635351566813,-0.1015246924948486,0.00710960571432818,0.014219211428656366,0.003,0.2,50,10
AMZN,2020-08-05,-0.6608582587518319,-0.7063597353235322,0.004550147657170036,0.009100295314340076,0.003,0.2,50,10
AMZN,2020-08-06,-0.07312945038385427,-0.10225039538974251,0.0029120945005888235,0.005824189001177649,0.003,0.2,50,10
AMZN,2020-08-07,0.6492307603297313,0.6305933555259627,0.0018637404803768473,0.0037274809607536954,0.003,0.2,50,10
AMZN,2020-08-10,0.3959512932141642,0.3840233541397524,0.0011927939074411822,0.0023855878148823654,0.003,0.2,50,10
AMZN,2020-08-11,0.3245079466761969,0.31687406566857335,0.0007633881007623568,0.001526776201524714,0.003,0.2,50,10
AMZN,2020-08-12,-0.11041488079068505,-0.11530056463556414,0.0004885683844879084,0.0009771367689758172,0.003,0.2,50,10
AMZN,2020-08-13,-0.010524109176858469,-0.013650946837581085,0.0003126837660722614,0.000625367532144523,0.003,0.2,50,10
AMZN,2020-08-14,0.009598128950674752,0.007596952847812276,0.00020011761028624735,0.0004002352205724948,0.003,0.2,50,10
AMZN,2020-08-17,0.004547426743217326,0.0032666740373853424,0.00012807527058319833,0.00025615054116639676,0.003,0.2,50,10
AMZN,2020-08-18,-0.05136000513130098,-0.052179686863033446,8.196817317324695e-05,0.0001639363463464939,0.003,0.2,50,10
AMZN,2020-08-19,0.01192615044877585,0.011401554140467068,5.245963083087805e-05,0.00010491926166175612,0.003,0.2,50,10
AMZN,2020-08-20,-0.008133238333541203,-0.008468979970858824,3.3574163731761955e-05,6.714832746352392e-05,0.003,0.2,50,10
AMZN,2020-08-21,0.003403413054159146,0.003188538406275869,2.148746478832765e-05,4.2974929576655314e-05,0.003,0.2,50,10
AMZN,2020-08-24,0.0019435795749482767,0.0018060598003029795,1.3751977464529697e-05,2.7503954929059405e-05,0.003,0.2,50,10
AMZN,2020-08-25,-0.001079890375478363,-0.0011679030312513534,8.801265577299006e-06,1.7602531154598025e-05,0.003,0.2,50,10
AMZN,2020-08-26,-0.001862643470058136,-0.0019189715697528497,5.632809969471368e-06,1.1265619938942735e-05,0.003,0.2,50,10
AMZN,2020-08-27,0.0004592961828715087,0.00042324619906689194,3.6049983804616743e-06,7.209996760923352e-06,0.003,0.2,50,10
AMZN,2020-08-28,0.00022972546609989253,0.00020665347646493782,2.307198963495473e-06,4.614397926990946e-06,0.003,0.2,50,10
AMZN,2020-08-31,-0.00046821128589305576,-0.0004829773592594268,1.4766073366371025e-06,2.953214673274205e-06,0.003,0.2,50,10
AMZN,2020-09-01,-0.00010084000130865135,-0.00011029028826312881,9.450286954477455e-07,1.8900573908954914e-06,0.003,0.2,50,10
AMZN,2020-09-02,3.098768288176732e-05,2.493949923090175e-05,6.048183650865572e-07,1.2096367301731148e-06,0.003,0.2,50,10
AMZN,2020-09-03,0.00012201501142148633,0.00011814417388493237,3.870837536553966e-07,7.741675073107934e-07,0.003,0.2,50,10
AMZN,2020-09-04,6.585085359394248e-05,6.337351757054795e-05,2.477336023394539e-07,4.954672046789079e-07,0.003,0.2,50,10
AMZN,2020-09-08,0.00011074750237040708,0.00010916200731543458,1.5854950549725054e-07,3.170990109945011e-07,0.003,0.2,50,10
AMZN,2020-09-09,-3.639514492357882e-05,-3.740986175876123e-05,1.0147168351824031e-07,2.0294336703648068e-07,0.003,0.2,50,10
AMZN,2020-09-10,1.4897041340511767e-05,1.424762256599503e-05,6.494187745167381e-08,1.2988375490334765e-07,0.003,0.2,50,10
AMZN,2020-09-11,1.4253231562424428e-05,1.3837603546733717e-05,4.156280156907123e-08,8.312560313814251e-08,0.003,0.2,50,10
AMZN,2020-09-14,6.1781097598592985e-06,5.912107829817242e-06,2.6600193004205597e-08,5.320038600841122e-08,0.003,0.2,50,10
AMZN,2020-09-15,-3.000281313404847e-06,-3.1705225486317634e-06,1.7024123522691588e-08,3.404824704538319e-08,0.003,0.2,50,10
AMZN,2020-09-16,3.6023669246062057e-06,3.49341253406098e-06,1.0895439054522618e-08,2.1790878109045242e-08,0.003,0.2,50,10
AMZN,2020-09-17,1.3165965321506344e-06,1.2468657222016896e-06,6.973080994894476e-09,1.3946161989788955e-08,0.003,0.2,50,10
AMZN,2020-09-18,2.3188053347694812e-07,1.872528151096234e-07,4.4627718367324656e-09,8.925543673464933e-09,0.003,0.2,50,10
AMZN,2020-09-21,-9.6412752233288e-07,-9.926892620879678e-07,2.856173975508778e-09,5.712347951017557e-09,0.003,0.2,50,10
AMZN,2020-09-22,-1.2686990108732681e-06,-1.2869785243165245e-06,1.827951344325618e-09,3.6559026886512373e-09,0.003,0.2,50,10
AMZN,2020-09-23,6.005196446738432e-07,5.888207560701593e-07,1.1698888603683955e-09,2.3397777207367922e-09,0.003,0.2,50,10
AMZN,2020-09-24,-8.443931488981004e-08,-9.192660359616777e-08,7.487288706357734e-10,1.4974577412715472e-09,0.003,0.2,50,10
AMZN,2020-09-25,-1.2490349246528134e-07,-1.296953572373503e-07,4.79186477206895e-10,9.583729544137904e-10,0.003,0.2,50,10
AMZN,2020-09-28,-3.009579010881758e-08,-3.316258356294171e-08,3.066793454124129e-10,6.133586908248258e-10,0.003,0.2,50,10
AMZN,2020-09-29,4.253554479911163e-09,2.290806669271721e-09,1.9627478106394424e-10,3.925495621278886e-10,0.003,0.2,50,10
AMZN,2020-09-30,1.7768764258763436e-08,1.6512605659954193e-08,1.2561585988092434e-10,2.512317197618487e-10,0.003,0.2,50,10
